"","GEOID","NAME","label","estimate","measure_type"
"1836","4838080","Round Rock Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",3466,"total_private_public"
"1837","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",33550,"total_private_public"
"1838","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",591,"total_private_public"
"1839","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",9691,"total_private_public"
"1840","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",651,"total_private_public"
"1841","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",2796,"total_private_public"
"1842","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",2597,"total_private_public"
"1843","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",3647,"total_private_public"
"1844","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",21326,"total_private_public"
"1845","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",1942,"total_private_public"
"1846","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",23268,"total_private_public"
"1847","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",10072,"total_private_public"
"1848","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",13196,"total_private_public"
"1849","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",1654,"total_private_public"
"1850","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",510,"total_private_public"
"1851","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",3237,"total_private_public"
"1852","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",3116,"total_private_public"
"1853","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",3366,"total_private_public"
"1854","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",3350,"total_private_public"
"1855","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 15 to 17",2607,"total_private_public"
"1856","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",2477,"total_private_public"
"1857","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",8097,"total_private_public"
"1858","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",7292,"total_private_public"
"1859","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",19087,"total_private_public"
"1860","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",13332,"total_private_public"
"1861","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",12482,"total_private_public"
"1862","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",2722,"total_private_public"
"1863","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 35 years and over",28363,"total_private_public"
"1864","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",751,"total_private_public"
"1865","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",27184,"total_private_public"
"1866","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",19763,"total_private_public"
"1867","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",12477,"total_private_public"
"1868","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",8349,"total_private_public"
"1869","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",14707,"total_private_public"
"1870","4838970","San Marcos Consolidated Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",11414,"total_private_public"
"1871","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",2091,"total_private_public"
"1872","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",66,"total_private_public"
"1873","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",1669,"total_private_public"
"1874","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",74,"total_private_public"
"1875","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",676,"total_private_public"
"1876","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",496,"total_private_public"
"1877","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",423,"total_private_public"
"1878","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",325,"total_private_public"
"1879","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",31,"total_private_public"
"1880","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",356,"total_private_public"
"1881","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",217,"total_private_public"
"1882","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",139,"total_private_public"
"1883","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",317,"total_private_public"
"1884","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",71,"total_private_public"
"1885","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",627,"total_private_public"
"1886","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",615,"total_private_public"
"1887","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",636,"total_private_public"
"1888","4840550","Smithville Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",617,"total_private_public"
